report_date,sku,total_quantity
16/05/2022,J0003-SET-L,8
16/05/2022,J0003-SET-M,15
16/05/2022,J0003-SET-S,22
16/05/2022,J0003-SET-XL,9
16/05/2022,J0003-SET-XS,11
16/05/2022,J0003-SET-XXL,32
16/05/2022,J0003-SET-XXXL,13
16/05/2022,J0004-SKD-L,3
16/05/2022,J0004-SKD-S,2
16/05/2022,J0004-SKD-XL,1
16/05/2022,J0004-SKD-XXL,5
16/05/2022,J0004-SKD-XXXL,4
16/05/2022,J0005-DR-L,8
16/05/2022,J0005-DR-S,3
16/05/2022,J0005-DR-XL,2
16/05/2022,J0005-DR-XS,4
16/05/2022,J0005-DR-XXL,4
16/05/2022,J0005-DR-XXXL,7
16/05/2022,J0006-SET-L,2
16/05/2022,J0006-SET-M,6
16/05/2022,J0006-SET-S,3
16/05/2022,J0006-SET-XL,4
16/05/2022,J0006-SET-XS,4
16/05/2022,J0006-SET-XXL,3
16/05/2022,J0006-SET-XXXL,4
16/05/2022,J0007-SKD-L,1
16/05/2022,J0007-SKD-M,1
16/05/2022,J0007-SKD-XL,2
16/05/2022,J0007-SKD-XS,1
16/05/2022,J0007-SKD-XXXL,1
16/05/2022,J0008-SKD-L,8
16/05/2022,J0008-SKD-M,7
16/05/2022,J0008-SKD-S,9
16/05/2022,J0008-SKD-XL,4
16/05/2022,J0008-SKD-XS,9
16/05/2022,J0008-SKD-XXL,3
16/05/2022,J0008-SKD-XXXL,2
16/05/2022,J0009-SKD-L,3
16/05/2022,J0009-SKD-M,2
16/05/2022,J0009-SKD-S,4
16/05/2022,J0009-SKD-XL,3
16/05/2022,J0009-SKD-XS,3
16/05/2022,J0009-SKD-XXL,1
16/05/2022,J0009-SKD-XXXL,1
16/05/2022,J0010-LCD-L,1
16/05/2022,J0010-LCD-M,2
16/05/2022,J0010-LCD-S,4
16/05/2022,J0010-LCD-XL,2
16/05/2022,J0010-LCD-XS,1
16/05/2022,J0010-LCD-XXL,1
16/05/2022,J0010-LCD-XXXL,1
16/05/2022,J0011-LCD-M,2
16/05/2022,J0011-LCD-S,5
16/05/2022,J0011-LCD-XL,2
16/05/2022,J0011-LCD-XS,2
16/05/2022,J0011-LCD-XXL,1
16/05/2022,J0011-LCD-XXXL,2
16/05/2022,J0012-SKD-L,3
16/05/2022,J0012-SKD-M,5
16/05/2022,J0012-SKD-S,4
16/05/2022,J0012-SKD-XL,4
16/05/2022,J0012-SKD-XS,0
16/05/2022,J0012-SKD-XXL,3
16/05/2022,J0012-SKD-XXXL,2
16/05/2022,J0013-SKD-L,7
16/05/2022,J0013-SKD-M,4
16/05/2022,J0013-SKD-S,1
16/05/2022,J0013-SKD-XXL,3
16/05/2022,J0013-SKD-XXXL,0
16/05/2022,J0014-LCD-L,1
16/05/2022,J0014-LCD-M,1
16/05/2022,J0014-LCD-S,1
16/05/2022,J0020-SET-XXXL,1
16/05/2022,J0023-TP-S,2
16/05/2022,J0023-TP-XL,1
16/05/2022,J0023-TP-XXL,6
16/05/2022,J0023-TP-XXXL,1
16/05/2022,J0024-KR-XL,1
16/05/2022,J0025-DR-S,1
16/05/2022,J0025-DR-XS,4
16/05/2022,J0029-KR-S,3
16/05/2022,J0033-KR-XS,1
16/05/2022,J0033-KR-XXXL,1
16/05/2022,J0034-SET-L,2
16/05/2022,J0034-SET-M,1
16/05/2022,J0041-SET-L,4
16/05/2022,J0041-SET-M,13
16/05/2022,J0041-SET-S,5
16/05/2022,J0041-SET-XL,3
16/05/2022,J0041-SET-XS,9
16/05/2022,J0041-SET-XXL,1
16/05/2022,J0043-SET-XL,1
16/05/2022,J0043-SET-XS,1
16/05/2022,J0049-TP-L,1
16/05/2022,J0057-DR-XS,2
16/05/2022,J0057-DR-XXXL,0
16/05/2022,J0072-KR-S,1
16/05/2022,J0073-KR-XL,1
16/05/2022,J0073-KR-XXXL,1
16/05/2022,J0074-TP-XXL,1
16/05/2022,J0077-SKD-S,3
16/05/2022,J0077-SKD-XS,4
16/05/2022,J0077-SKD-XXL,1
16/05/2022,J0077-SKD-XXXL,1
16/05/2022,J0080-TP-XS,2
16/05/2022,J0081-DR-M,4
16/05/2022,J0081-DR-XL,0
16/05/2022,J0082-TP-L,1
16/05/2022,J0082-TP-S,1
16/05/2022,J0082-TP-XL,1
16/05/2022,J0083-KR-L,1
16/05/2022,J0083-KR-S,1
16/05/2022,J0083-KR-XS,1
16/05/2022,J0083-KR-XXXL,1
16/05/2022,J0085-TP-XL,1
16/05/2022,J0088-TP-L,1
16/05/2022,J0089-TP-L,1
16/05/2022,J0089-TP-M,0
16/05/2022,J0090-TP-L,0
16/05/2022,J0090-TP-M,1
16/05/2022,J0090-TP-S,1
16/05/2022,J0091-TP-XL,1
16/05/2022,J0091-TP-XXXL,2
16/05/2022,J0092-SET-M,2
16/05/2022,J0092-SET-XL,2
16/05/2022,J0092-SET-XXL,1
16/05/2022,J0092-SET-XXXL,2
16/05/2022,J0093-DR-S,1
16/05/2022,J0094-KR-L,1
16/05/2022,J0094-KR-M,5
16/05/2022,J0094-KR-XL,2
16/05/2022,J0094-KR-XXL,1
16/05/2022,J0095-SET-L,13
16/05/2022,J0095-SET-M,11
16/05/2022,J0095-SET-S,4
16/05/2022,J0095-SET-XL,4
16/05/2022,J0095-SET-XS,2
16/05/2022,J0095-SET-XXL,9
16/05/2022,J0095-SET-XXXL,10
16/05/2022,J0096-KR-M,1
16/05/2022,J0096-KR-XL,1
16/05/2022,J0096-KR-XXL,1
16/05/2022,J0097-KR-L,5
16/05/2022,J0097-KR-M,8
16/05/2022,J0097-KR-S,3
16/05/2022,J0097-KR-XS,2
16/05/2022,J0097-KR-XXL,4
16/05/2022,J0097-KR-XXXL,2
16/05/2022,J0098-TP-L,1
16/05/2022,J0098-TP-M,3
16/05/2022,J0103-SKD-A-M,1
16/05/2022,J0103-SKD-XXXL,2
16/05/2022,J0104-KR-M,1
16/05/2022,J0104-KR-XXL,1
16/05/2022,J0105-KR-S,2
16/05/2022,J0105-KR-XL,2
16/05/2022,J0105-KR-XS,1
16/05/2022,J0106-KR-M,2
16/05/2022,J0106-KR-S,1
16/05/2022,J0106-KR-XXL,1
16/05/2022,J0106-KR-XXXL,2
16/05/2022,J0108-SKD-M,3
16/05/2022,J0108-SKD-XXXL,1
16/05/2022,J0109-SKD-XL,1
16/05/2022,J0110-SKD-M,1
16/05/2022,J0111-TP-M,1
16/05/2022,J0111-TP-S,1
16/05/2022,J0111-TP-XL,1
16/05/2022,J0111-TP-XS,1
16/05/2022,J0111-TP-XXL,4
16/05/2022,J0111-TP-XXXL,4
16/05/2022,J0112-TP-XL,3
16/05/2022,J0112-TP-XXL,2
16/05/2022,J0113-TP-M,2
16/05/2022,J0113-TP-S,4
16/05/2022,J0113-TP-XXL,4
16/05/2022,J0113-TP-XXXL,3
16/05/2022,J0114-TP-M,1
16/05/2022,J0116-TP-M,1
16/05/2022,J0117-TP-M,10
16/05/2022,J0117-TP-S,4
16/05/2022,J0117-TP-XL,7
16/05/2022,J0117-TP-XS,3
16/05/2022,J0117-TP-XXL,11
16/05/2022,J0117-TP-XXXL,3
16/05/2022,J0118-TP-L,1
16/05/2022,J0118-TP-M,2
16/05/2022,J0118-TP-S,3
16/05/2022,J0118-TP-XL,12
16/05/2022,J0118-TP-XXL,18
16/05/2022,J0118-TP-XXXL,14
16/05/2022,J0119-TP-L,17
16/05/2022,J0119-TP-M,9
16/05/2022,J0119-TP-S,3
16/05/2022,J0119-TP-XL,15
16/05/2022,J0119-TP-XS,1
16/05/2022,J0119-TP-XXL,16
16/05/2022,J0119-TP-XXXL,19
16/05/2022,J0122-TP-XXXL,3
16/05/2022,J0124-TP-L,1
16/05/2022,J0124-TP-S,0
16/05/2022,J0124-TP-XL,1
16/05/2022,J0124-TP-XXL,2
16/05/2022,J0124-TP-XXXL,1
16/05/2022,J0126-SKD-S,1
16/05/2022,J0126-SKD-XXXL,2
16/05/2022,J0127-SKD-L,2
16/05/2022,J0127-SKD-XL,2
16/05/2022,J0127-SKD-XS,2
16/05/2022,J0129-SET-XS,2
16/05/2022,J0130-SET-XXL,1
16/05/2022,J0131-KR-A-M,1
16/05/2022,J0131-KR-XXL,2
16/05/2022,J0132-KR-L,2
16/05/2022,J0132-KR-XL,1
16/05/2022,J0132-KR-XXL,1
16/05/2022,J0132-KR-XXXL,1
16/05/2022,J0133-KR-A-L,1
16/05/2022,J0134-SET-S,2
16/05/2022,J0134-SET-XXL,1
16/05/2022,J0135-SET-XL,1
16/05/2022,J0136-KR-XXL,1
16/05/2022,J0136-KR-XXXL,3
16/05/2022,J0137-SET-L,1
16/05/2022,J0137-SET-XXXL,0
16/05/2022,J0139-KR-S,1
16/05/2022,J0142-KR-L,2
16/05/2022,J0142-KR-M,2
16/05/2022,J0142-KR-XL,4
16/05/2022,J0142-KR-XXXL,1
16/05/2022,J0144-SET-XS,4
16/05/2022,J0147-SET-XL,2
16/05/2022,J0147-SET-XXL,1
16/05/2022,J0148-SET-L,1
16/05/2022,J0148-SET-XL,3
16/05/2022,J0148-SET-XXL,1
16/05/2022,J0148-SET-XXXL,2
16/05/2022,J0150-KR-M,2
16/05/2022,J0150-KR-S,11
16/05/2022,J0150-KR-XS,4
16/05/2022,J0150-KR-XXL,10
16/05/2022,J0150-KR-XXXL,3
16/05/2022,J0151-KR-A-XXXL,1
16/05/2022,J0151-KR-L,2
16/05/2022,J0151-KR-XXL,2
16/05/2022,J0152-DR-L,4
16/05/2022,J0152-DR-S,1
16/05/2022,J0152-DR-XL,1
16/05/2022,J0153-DR-L,1
16/05/2022,J0153-DR-M,1
16/05/2022,J0153-DR-S,3
16/05/2022,J0153-DR-XL,1
16/05/2022,J0153-DR-XXL,1
16/05/2022,J0153-DR-XXXL,2
16/05/2022,J0154-DR-L,1
16/05/2022,J0154-DR-XS,3
16/05/2022,J0157-DR-L,5
16/05/2022,J0157-DR-M,1
16/05/2022,J0157-DR-S,1
16/05/2022,J0157-DR-XS,2
16/05/2022,J0157-DR-XXXL,2
16/05/2022,J0158-DR-M,0
16/05/2022,J0158-DR-S,1
16/05/2022,J0158-DR-XL,4
16/05/2022,J0158-DR-XXL,2
16/05/2022,J0158-DR-XXXL,0
16/05/2022,J0159-DR-L,1
16/05/2022,J0159-DR-XS,2
16/05/2022,J0161-DR-XS,1
16/05/2022,J0162-SKD-XXXL,3
16/05/2022,J0164-DR-L,7
16/05/2022,J0164-DR-M,5
16/05/2022,J0164-DR-S,4
16/05/2022,J0164-DR-XL,3
16/05/2022,J0164-DR-XS,1
16/05/2022,J0164-DR-XXL,6
16/05/2022,J0164-DR-XXXL,4
16/05/2022,J0165-TP-L,1
16/05/2022,J0165-TP-M,1
16/05/2022,J0165-TP-XL,1
16/05/2022,J0165-TP-XXL,2
16/05/2022,J0167-KR-L,1
16/05/2022,J0167-KR-XL,3
16/05/2022,J0168-DR-M,1
16/05/2022,J0172-TP-XL,1
16/05/2022,J0173-DR-L,1
16/05/2022,J0173-DR-S,1
16/05/2022,J0173-DR-XS,0
16/05/2022,J0175-KR-M,1
16/05/2022,J0176-TP-L,1
16/05/2022,J0176-TP-S,1
16/05/2022,J0176-TP-XS,1
16/05/2022,J0176-TP-XXL,4
16/05/2022,J0177-KR-S,0
16/05/2022,J0179-KR-XL,2
16/05/2022,J0179-KR-XXL,1
16/05/2022,J0180-DR-XXXL,1
16/05/2022,J0181-TP-M,3
16/05/2022,J0181-TP-XXL,0
16/05/2022,J0184-KR-A-XL,1
16/05/2022,J0185-DR-M,1
16/05/2022,J0185-DR-S,1
16/05/2022,J0185-DR-XS,0
16/05/2022,J0188-KR-XXXL,1
16/05/2022,J0189-TP-M,1
16/05/2022,J0189-TP-XL,2
16/05/2022,J0189-TP-XXL,3
16/05/2022,J0189-TP-XXXL,1
16/05/2022,J0190-TP-L,1
16/05/2022,J0190-TP-XXXL,1
16/05/2022,J0194-DR-L,1
16/05/2022,J0194-DR-XXXL,1
16/05/2022,J0196-TP-L,2
16/05/2022,J0196-TP-S,1
16/05/2022,J0197-TP-XXL,1
16/05/2022,J0198-TP-M,5
16/05/2022,J0198-TP-XL,3
16/05/2022,J0198-TP-XS,1
16/05/2022,J0199-SET-XXL,1
16/05/2022,J0199-SET-XXXL,2
16/05/2022,J0201-TP-L,1
16/05/2022,J0201-TP-S,2
16/05/2022,J0201-TP-XL,2
16/05/2022,J0201-TP-XS,1
16/05/2022,J0201-TP-XXXL,2
16/05/2022,J0203-TP-L,1
16/05/2022,J0203-TP-XL,1
16/05/2022,J0204-TP-S,3
16/05/2022,J0204-TP-XS,1
16/05/2022,J0204-TP-XXXL,1
16/05/2022,J0205-TP-XL,2
16/05/2022,J0205-TP-XXL,2
16/05/2022,J0207-DR-XL,1
16/05/2022,J0207-DR-XXL,1
16/05/2022,J0207-DR-XXXL,2
16/05/2022,J0209-DR-L,2
16/05/2022,J0209-DR-M,1
16/05/2022,J0209-DR-S,1
16/05/2022,J0209-DR-XS,1
16/05/2022,J0210-DR-M,2
16/05/2022,J0210-DR-S,5
16/05/2022,J0210-DR-XS,1
16/05/2022,J0210-DR-XXXL,0
16/05/2022,J0211-DR-L,1
16/05/2022,J0212-DR-S,1
16/05/2022,J0212-DR-XL,1
16/05/2022,J0212-DR-XS,1
16/05/2022,J0212-DR-XXXL,2
16/05/2022,J0213-TP-L,3
16/05/2022,J0213-TP-M,2
16/05/2022,J0213-TP-S,2
16/05/2022,J0213-TP-XL,2
16/05/2022,J0213-TP-XS,1
16/05/2022,J0213-TP-XXXL,2
16/05/2022,J0215-BL-L,4
16/05/2022,J0215-BL-M,2
16/05/2022,J0215-BL-S,1
16/05/2022,J0215-BL-XXL,2
16/05/2022,J0216-BL-L,2
16/05/2022,J0216-BL-M,2
16/05/2022,J0216-BL-S,1
16/05/2022,J0216-BL-XL,1
16/05/2022,J0217-BL-L,2
16/05/2022,J0217-BL-M,1
16/05/2022,J0217-BL-S,1
16/05/2022,J0217-BL-XL,4
16/05/2022,J0217-BL-XXL,1
16/05/2022,J0219-BL-L,1
16/05/2022,J0219-BL-M,1
16/05/2022,J0219-BL-S,5
16/05/2022,J0219-BL-XL,1
16/05/2022,J0219-BL-XXL,2
16/05/2022,J0220-BL-L,2
16/05/2022,J0220-BL-M,2
16/05/2022,J0220-BL-S,3
16/05/2022,J0225-SKD-S,1
16/05/2022,J0225-SKD-XS,1
16/05/2022,J0226-SKD-XXXL,2
16/05/2022,J0228-SKD-S,1
16/05/2022,J0228-SKD-XL,1
16/05/2022,J0228-SKD-XXL,1
16/05/2022,J0228-SKD-XXXL,2
16/05/2022,J0230-SKD-L,12
16/05/2022,J0230-SKD-M,20
16/05/2022,J0230-SKD-S,7
16/05/2022,J0230-SKD-XL,13
16/05/2022,J0230-SKD-XS,4
16/05/2022,J0230-SKD-XXL,5
16/05/2022,J0231-SKD-L,1
16/05/2022,J0231-SKD-XL,1
16/05/2022,J0231-SKD-XXL,2
16/05/2022,J0231-SKD-XXXL,1
16/05/2022,J0232-SKD-XXL,1
16/05/2022,J0233-SKD-L,1
16/05/2022,J0233-SKD-S,2
16/05/2022,J0233-SKD-XL,1
16/05/2022,J0234-SKD-L,5
16/05/2022,J0234-SKD-S,2
16/05/2022,J0234-SKD-XL,1
16/05/2022,J0234-SKD-XS,1
16/05/2022,J0234-SKD-XXL,3
16/05/2022,J0234-SKD-XXXL,3
16/05/2022,J0235-SKD-L,1
16/05/2022,J0235-SKD-S,1
16/05/2022,J0236-SKD-L,4
16/05/2022,J0236-SKD-M,1
16/05/2022,J0236-SKD-S,4
16/05/2022,J0236-SKD-XL,3
16/05/2022,J0236-SKD-XS,0
16/05/2022,J0236-SKD-XXL,5
16/05/2022,J0236-SKD-XXXL,6
16/05/2022,J0237-SKD-XL,1
16/05/2022,J0237-SKD-XXL,1
16/05/2022,J0237-SKD-XXXL,1
16/05/2022,J0238-LCD-L,1
16/05/2022,J0238-LCD-XL,1
16/05/2022,J0239-SKD-M,2
16/05/2022,J0239-SKD-S,1
16/05/2022,J0239-SKD-XL,2
16/05/2022,J0239-SKD-XXL,2
16/05/2022,J0241-SKD-S,1
16/05/2022,J0243-DR-L,2
16/05/2022,J0243-DR-M,3
16/05/2022,J0243-DR-S,2
16/05/2022,J0243-DR-XL,4
16/05/2022,J0243-DR-XXXL,3
16/05/2022,J0244-SKD-L,11
16/05/2022,J0244-SKD-M,3
16/05/2022,J0244-SKD-S,5
16/05/2022,J0244-SKD-XL,1
16/05/2022,J0244-SKD-XS,1
16/05/2022,J0244-SKD-XXXL,3
16/05/2022,J0245-SKD-XL,1
16/05/2022,J0247-SKD-L,1
16/05/2022,J0247-SKD-M,3
16/05/2022,J0247-SKD-S,1
16/05/2022,J0247-SKD-XXXL,1
16/05/2022,J0248-KR-DPT-L,2
16/05/2022,J0248-KR-DPT-M,1
16/05/2022,J0248-KR-DPT-XXL,1
16/05/2022,J0248-KR-DPT-XXXL,1
16/05/2022,J0249-SKD-XXXL,1
16/05/2022,J0250-SKD-L,1
16/05/2022,J0250-SKD-M,1
16/05/2022,J0250-SKD-XXL,1
16/05/2022,J0251-SKD-XL,1
16/05/2022,J0251-SKD-XXL,1
16/05/2022,J0252-SKD-XXXL,1
16/05/2022,J0254-SKD-S,1
16/05/2022,J0254-SKD-XXL,1
16/05/2022,J0277-SKD-L,5
16/05/2022,J0277-SKD-M,4
16/05/2022,J0277-SKD-S,2
16/05/2022,J0277-SKD-XS,1
16/05/2022,J0277-SKD-XXXL,3
16/05/2022,J0278-SET-XXXL,1
16/05/2022,J0280-SKD-L,2
16/05/2022,J0280-SKD-M,1
16/05/2022,J0280-SKD-S,5
16/05/2022,J0280-SKD-XL,0
16/05/2022,J0280-SKD-XS,4
16/05/2022,J0280-SKD-XXXL,2
16/05/2022,J0281-SKD-L,3
16/05/2022,J0281-SKD-S,2
16/05/2022,J0281-SKD-XL,2
16/05/2022,J0281-SKD-XS,1
16/05/2022,J0281-SKD-XXL,1
16/05/2022,J0282-SET-L,1
16/05/2022,J0282-SET-M,1
16/05/2022,J0282-SET-S,1
16/05/2022,J0283-SET-L,6
16/05/2022,J0283-SET-M,4
16/05/2022,J0283-SET-S,2
16/05/2022,J0283-SET-XL,1
16/05/2022,J0283-SET-XS,1
16/05/2022,J0283-SET-XXL,3
16/05/2022,J0283-SET-XXXL,2
16/05/2022,J0284-SKD-L,1
16/05/2022,J0284-SKD-M,2
16/05/2022,J0284-SKD-S,1
16/05/2022,J0284-SKD-XL,1
16/05/2022,J0285-SKD-L,3
16/05/2022,J0285-SKD-M,8
16/05/2022,J0285-SKD-S,2
16/05/2022,J0285-SKD-XL,5
16/05/2022,J0285-SKD-XS,7
16/05/2022,J0285-SKD-XXL,2
16/05/2022,J0285-SKD-XXXL,2
16/05/2022,J0290-CD-L,1
16/05/2022,J0290-CD-S,1
16/05/2022,J0291-JS-S,1
16/05/2022,J0292-TP-L,0
16/05/2022,J0292-TP-XS,2
16/05/2022,J0292-TP-XXXL,1
16/05/2022,J0293-DR-M,1
16/05/2022,J0293-DR-XS,3
16/05/2022,J0293-DR-XXL,1
16/05/2022,J0294-TP-XS,2
16/05/2022,J0295-DR-M,4
16/05/2022,J0295-DR-S,1
16/05/2022,J0295-DR-XL,1
16/05/2022,J0295-DR-XXXL,1
16/05/2022,J0296-DR-XS,4
16/05/2022,J0296-DR-XXL,1
16/05/2022,J0297-TP-L,5
16/05/2022,J0297-TP-M,1
16/05/2022,J0297-TP-XL,3
16/05/2022,J0297-TP-XXL,1
16/05/2022,J0298-DR-XS,0
16/05/2022,J0300-TP-XL,1
16/05/2022,J0300-TP-XXL,3
16/05/2022,J0301-TP-L,5
16/05/2022,J0301-TP-M,2
16/05/2022,J0301-TP-S,3
16/05/2022,J0301-TP-XL,7
16/05/2022,J0301-TP-XS,2
16/05/2022,J0301-TP-XXL,8
16/05/2022,J0301-TP-XXXL,11
16/05/2022,J0302-DR-XL,0
16/05/2022,J0302-DR-XS,2
16/05/2022,J0302-DR-XXL,1
16/05/2022,J0302-DR-XXXL,2
16/05/2022,J0305-DR-XXL,1
16/05/2022,J0306-DR-L,1
16/05/2022,J0306-DR-M,2
16/05/2022,J0306-DR-S,0
16/05/2022,J0306-DR-XS,1
16/05/2022,J0306-DR-XXL,1
16/05/2022,J0306-DR-XXXL,1
16/05/2022,J0307-TP-XS,1
16/05/2022,J0307-TP-XXL,1
16/05/2022,J0307-TP-XXXL,1
16/05/2022,J0308-DR-L,2
16/05/2022,J0308-DR-M,1
16/05/2022,J0308-DR-S,2
16/05/2022,J0308-DR-XL,4
16/05/2022,J0308-DR-XXL,6
16/05/2022,J0308-DR-XXXL,1
16/05/2022,J0310-TP-L,1
16/05/2022,J0310-TP-M,2
16/05/2022,J0328-KR-L,1
16/05/2022,J0329-KR-L,2
16/05/2022,J0329-KR-S,2
16/05/2022,J0329-KR-XS,1
16/05/2022,J0329-KR-XXL,3
16/05/2022,J0330-KR-L,1
16/05/2022,J0330-KR-XL,1
16/05/2022,J0331-KR-S,1
16/05/2022,J0331-KR-XXL,2
16/05/2022,J0332-DR-M,1
16/05/2022,J0332-DR-XL,5
16/05/2022,J0332-DR-XS,2
16/05/2022,J0332-DR-XXL,2
16/05/2022,J0332-DR-XXXL,1
16/05/2022,J0333-DR-L,1
16/05/2022,J0333-DR-XL,1
16/05/2022,J0333-DR-XXXL,5
16/05/2022,J0334-TP-L,1
16/05/2022,J0334-TP-M,1
16/05/2022,J0334-TP-S,3
16/05/2022,J0334-TP-XS,3
16/05/2022,J0334-TP-XXL,1
16/05/2022,J0335-DR-L,8
16/05/2022,J0335-DR-M,1
16/05/2022,J0335-DR-S,1
16/05/2022,J0335-DR-XL,6
16/05/2022,J0335-DR-XS,2
16/05/2022,J0335-DR-XXL,3
16/05/2022,J0336-TP-M,1
16/05/2022,J0336-TP-XL,1
16/05/2022,J0336-TP-XXXL,1
16/05/2022,J0337-TP-L,1
16/05/2022,J0337-TP-M,2
16/05/2022,J0337-TP-XS,2
16/05/2022,J0337-TP-XXL,3
16/05/2022,J0337-TP-XXXL,2
16/05/2022,J0338-DR-L,1
16/05/2022,J0338-DR-S,6
16/05/2022,J0338-DR-XS,5
16/05/2022,J0338-DR-XXXL,3
16/05/2022,J0339-DR-L,2
16/05/2022,J0339-DR-M,9
16/05/2022,J0339-DR-S,11
16/05/2022,J0339-DR-XL,11
16/05/2022,J0339-DR-XS,2
16/05/2022,J0339-DR-XXL,6
16/05/2022,J0339-DR-XXXL,9
16/05/2022,J0340-TP-L,1
16/05/2022,J0340-TP-M,6
16/05/2022,J0340-TP-S,3
16/05/2022,J0340-TP-XL,2
16/05/2022,J0340-TP-XS,3
16/05/2022,J0340-TP-XXL,1
16/05/2022,J0340-TP-XXXL,1
16/05/2022,J0341-DR-L,16
16/05/2022,J0341-DR-M,25
16/05/2022,J0341-DR-S,10
16/05/2022,J0341-DR-XL,2
16/05/2022,J0341-DR-XS,3
16/05/2022,J0341-DR-XXL,28
16/05/2022,J0341-DR-XXXL,16
16/05/2022,J0342-TP-L,4
16/05/2022,J0342-TP-S,3
16/05/2022,J0342-TP-XL,1
16/05/2022,J0342-TP-XXXL,2
16/05/2022,J0343-DR-L,7
16/05/2022,J0343-DR-M,7
16/05/2022,J0343-DR-S,2
16/05/2022,J0343-DR-XL,4
16/05/2022,J0343-DR-XS,1
16/05/2022,J0343-DR-XXL,1
16/05/2022,J0343-DR-XXXL,7
16/05/2022,J0344-TP-L,4
16/05/2022,J0344-TP-M,5
16/05/2022,J0344-TP-S,6
16/05/2022,J0344-TP-XL,2
16/05/2022,J0344-TP-XS,2
16/05/2022,J0344-TP-XXL,6
16/05/2022,J0344-TP-XXXL,4
16/05/2022,J0345-SET-L,1
16/05/2022,J0345-SET-XS,2
16/05/2022,J0345-SET-XXXL,4
16/05/2022,J0346-SET-L,2
16/05/2022,J0346-SET-S,2
16/05/2022,J0346-SET-XL,4
16/05/2022,J0346-SET-XS,1
16/05/2022,J0346-SET-XXL,2
16/05/2022,J0346-SET-XXXL,1
16/05/2022,J0348-SET-L,1
16/05/2022,J0348-SET-M,1
16/05/2022,J0348-SET-S,1
16/05/2022,J0348-SET-XS,1
16/05/2022,J0348-SET-XXXL,1
16/05/2022,J0349-SET-L,4
16/05/2022,J0349-SET-M,3
16/05/2022,J0349-SET-S,7
16/05/2022,J0349-SET-XL,5
16/05/2022,J0349-SET-XS,1
16/05/2022,J0349-SET-XXL,3
16/05/2022,J0349-SET-XXXL,3
16/05/2022,J0350-SET-XL,3
16/05/2022,J0350-SET-XS,1
16/05/2022,J0351-SET-L,1
16/05/2022,J0351-SET-M,2
16/05/2022,J0351-SET-XXL,1
16/05/2022,J0351-SET-XXXL,1
16/05/2022,J0352-KR-M,1
16/05/2022,J0352-KR-S,1
16/05/2022,J0352-KR-XXL,1
16/05/2022,J0353-KR-M,3
16/05/2022,J0353-KR-XL,1
16/05/2022,J0353-KR-XXL,2
16/05/2022,J0354-KR-L,2
16/05/2022,J0354-KR-M,3
16/05/2022,J0354-KR-S,3
16/05/2022,J0354-KR-XL,1
16/05/2022,J0354-KR-XXL,3
16/05/2022,J0355-KR-L,11
16/05/2022,J0355-KR-S,1
16/05/2022,J0355-KR-XXL,1
16/05/2022,J0370-SKD-XL,1
16/05/2022,J0372-SKD-L,1
16/05/2022,J0372-SKD-S,1
16/05/2022,J0372-SKD-XXL,2
16/05/2022,J0373-KR-L,2
16/05/2022,J0373-KR-M,1
16/05/2022,J0373-KR-S,1
16/05/2022,J0373-KR-XL,3
16/05/2022,J0373-KR-XS,1
16/05/2022,J0373-KR-XXL,2
16/05/2022,J0374-KR-L,1
16/05/2022,J0374-KR-XXXL,1
16/05/2022,J0375-SKD-XXXL,1
16/05/2022,J0376-SKD-S,2
16/05/2022,J0376-SKD-XL,3
16/05/2022,J0376-SKD-XS,0
16/05/2022,J0376-SKD-XXL,7
16/05/2022,J0376-SKD-XXXL,2
16/05/2022,J0377-SKD-L,1
16/05/2022,J0377-SKD-M,3
16/05/2022,J0377-SKD-XL,1
16/05/2022,J0377-SKD-XS,1
16/05/2022,J0377-SKD-XXL,3
16/05/2022,J0377-SKD-XXXL,2
16/05/2022,J0378-SKD-XL,1
16/05/2022,J0379-SKD-M,1
16/05/2022,J0379-SKD-S,2
16/05/2022,J0379-SKD-XL,0
16/05/2022,J0379-SKD-XS,2
16/05/2022,J0379-SKD-XXL,1
16/05/2022,J0379-SKD-XXXL,1
16/05/2022,J0380-SKD-S,1
16/05/2022,J0381-SKD-L,1
16/05/2022,J0381-SKD-M,1
16/05/2022,J0381-SKD-S,0
16/05/2022,J0381-SKD-XXL,3
16/05/2022,J0381-SKD-XXXL,1
16/05/2022,J0382-SKD-M,3
16/05/2022,J0382-SKD-S,2
16/05/2022,J0382-SKD-XXL,1
16/05/2022,J0385-KR-M,2
16/05/2022,J0385-KR-XL,1
16/05/2022,J0385-KR-XXL,1
16/05/2022,J0385-KR-XXXL,1
16/05/2022,J0386-KR-L,3
16/05/2022,J0386-KR-M,3
16/05/2022,J0386-KR-S,2
16/05/2022,J0386-KR-XXL,1
16/05/2022,J0388-TP-L,1
16/05/2022,J0390-TP-L,2
16/05/2022,J0390-TP-M,1
16/05/2022,J0390-TP-S,1
16/05/2022,J0390-TP-XL,1
16/05/2022,J0390-TP-XS,1
16/05/2022,J0390-TP-XXL,2
16/05/2022,J0390-TP-XXXL,1
16/05/2022,J0391-TP-L,3
16/05/2022,J0391-TP-M,1
16/05/2022,J0391-TP-XXXL,1
16/05/2022,J0392-TP-L,1
16/05/2022,J0395-DR-XL,2
16/05/2022,J0395-DR-XS,1
16/05/2022,J0395-DR-XXXL,2
16/05/2022,J0396-DR-XS,1
